longitude,latitude,depth,temperature,salinity
-3.6217,35.9003,131,13.634,38.02
-3.6217,35.9003,132,13.608,38.0506
-3.6217,35.9003,133,13.5889,38.0717
-3.6217,35.9003,134,13.5818,38.076
-3.6217,35.9003,135,13.5603,38.0951
-3.6217,35.9003,136,13.5581,38.0975
-3.6217,35.9003,136.9,13.5422,38.1095
-3.6217,35.9003,137.9,13.5405,38.1119
-3.6217,35.9003,138.9,13.5335,38.1191
-3.6217,35.9003,139.9,13.523,38.1291
-3.6217,35.9003,140.9,13.5093,38.1391
-3.6217,35.9003,141.9,13.4914,38.1539
-3.6217,35.9003,142.9,13.4805,38.1633
-3.6217,35.9003,143.9,13.4485,38.1893
-3.6217,35.9003,144.9,13.455,38.185
-3.6217,35.9003,145.9,13.4418,38.1962
-3.6217,35.9003,146.9,13.4409,38.1977
-3.6217,35.9003,147.9,13.4333,38.2045
-3.6217,35.9003,148.9,13.4312,38.2073
-3.6217,35.9003,149.8,13.429,38.2102
-3.6217,35.9003,150.8,13.4268,38.2124
-3.6217,35.9003,151.8,13.4246,38.2138
-3.6217,35.9003,152.8,13.4223,38.2169
-3.6217,35.9003,153.8,13.4214,38.2166
-3.6217,35.9003,154.8,13.4152,38.2221
-3.6217,35.9003,155.8,13.4165,38.2214
-3.6217,35.9003,156.8,13.4152,38.2226
-3.6217,35.9003,157.8,13.4137,38.2231
-3.6217,35.9003,158.8,13.4124,38.2237
-3.6217,35.9003,159.8,13.4132,38.2239
-3.6217,35.9003,160.8,13.4103,38.2247
-3.6217,35.9003,161.7,13.4099,38.2252
-3.6217,35.9003,162.7,13.4099,38.2255
-3.6217,35.9003,163.7,13.4085,38.2264
-3.6217,35.9003,164.7,13.4059,38.2278
-3.6217,35.9003,165.7,13.4015,38.2317
-3.6217,35.9003,166.7,13.3865,38.2402
-3.6217,35.9003,167.7,13.3699,38.2523
-3.6217,35.9003,168.7,13.3713,38.2528
-3.6217,35.9003,169.7,13.3638,38.2556
-3.6217,35.9003,170.7,13.3604,38.2572
-3.6217,35.9003,171.7,13.3546,38.2594
-3.6217,35.9003,172.7,13.3501,38.2643
-3.6217,35.9003,173.6,13.3484,38.2668
-3.6217,35.9003,174.6,13.3383,38.2754
-3.6217,35.9003,175.6,13.3385,38.2761
-3.6217,35.9003,176.6,13.3362,38.2778
-3.6217,35.9003,177.6,13.3331,38.2812
-3.6217,35.9003,178.6,13.3261,38.2874
-3.6217,35.9003,179.6,13.3247,38.2891
-3.6217,35.9003,180.6,13.3184,38.2951
-3.6217,35.9003,181.6,13.3177,38.2955
-3.6217,35.9003,182.6,13.3154,38.2976
-3.6217,35.9003,183.6,13.3131,38.2993
-3.6217,35.9003,184.6,13.3059,38.3042
-3.6217,35.9003,185.6,13.2968,38.3118
-3.6217,35.9003,186.5,13.2941,38.315
-3.6217,35.9003,187.5,13.2894,38.3209
-3.6217,35.9003,188.5,13.283,38.3256
-3.6217,35.9003,189.5,13.2757,38.3317
-3.6217,35.9003,190.5,13.2777,38.3333
-3.6217,35.9003,191.5,13.2725,38.3392
-3.6217,35.9003,192.5,13.2711,38.3406
-3.6217,35.9003,193.5,13.2678,38.3441
-3.6217,35.9003,194.5,13.2662,38.3451
-3.6217,35.9003,195.5,13.2664,38.345
-3.6217,35.9003,196.5,13.2656,38.346
-3.6217,35.9003,197.5,13.2621,38.3502
-3.6217,35.9003,198.4,13.2585,38.355
-3.6217,35.9003,199.4,13.2576,38.3564
-3.6217,35.9003,200.4,13.2512,38.365
-3.6217,35.9003,201.4,13.2482,38.3683
-3.6217,35.9003,202.4,13.2468,38.3703
-3.6217,35.9003,203.4,13.2429,38.3756
-3.6217,35.9003,204.4,13.2442,38.3743
-3.6217,35.9003,205.4,13.2394,38.3807
-3.6217,35.9003,206.4,13.2392,38.3812
-3.6217,35.9003,207.4,13.2376,38.3838
-3.6217,35.9003,208.4,13.2343,38.3873
-3.6217,35.9003,209.4,13.2322,38.3898
-3.6217,35.9003,210.3,13.2334,38.389
-3.6217,35.9003,211.3,13.2333,38.3895
-3.6217,35.9003,212.3,13.2329,38.39
-3.6217,35.9003,213.3,13.2315,38.3919
-3.6217,35.9003,214.3,13.2303,38.3935
-3.6217,35.9003,215.3,13.2282,38.3964
-3.6217,35.9003,216.3,13.2274,38.3971
-3.6217,35.9003,217.3,13.2261,38.398
-3.6217,35.9003,218.3,13.2247,38.3999
-3.6217,35.9003,219.3,13.2238,38.4012
-3.6217,35.9003,220.3,13.2232,38.4024
-3.6217,35.9003,221.3,13.2214,38.4052
-3.6217,35.9003,222.2,13.222,38.4042
-3.6217,35.9003,223.2,13.2198,38.4072
-3.6217,35.9003,224.2,13.2184,38.4094
-3.6217,35.9003,225.2,13.2156,38.4127
-3.6217,35.9003,226.2,13.2138,38.4132
-3.6217,35.9003,227.2,13.2122,38.4151
-3.6217,35.9003,228.2,13.2087,38.4159
-3.6217,35.9003,229.2,13.2091,38.4163
-3.6217,35.9003,230.2,13.2095,38.4178
-3.6217,35.9003,231.2,13.2094,38.4177
-3.6217,35.9003,232.2,13.2092,38.4171
-3.6217,35.9003,233.2,13.2048,38.4179
-3.6217,35.9003,234.1,13.2023,38.418
-3.6217,35.9003,235.1,13.2002,38.4182
-3.6217,35.9003,236.1,13.2019,38.4189
-3.6217,35.9003,237.1,13.1997,38.4192
-3.6217,35.9003,238.1,13.1999,38.4207
-3.6217,35.9003,239.1,13.1995,38.4212
-3.6217,35.9003,240.1,13.1979,38.4222
-3.6217,35.9003,241.1,13.1999,38.4254
-3.6217,35.9003,242.1,13.2041,38.4284
-3.6217,35.9003,243.1,13.2018,38.4295
-3.6217,35.9003,244.1,13.1994,38.4294
-3.6217,35.9003,245.1,13.1961,38.4311
-3.6217,35.9003,246,13.1963,38.4318
-3.6217,35.9003,247,13.1936,38.4318
-3.6217,35.9003,248,13.1926,38.4331
-3.6217,35.9003,249,13.1903,38.4341
-3.6217,35.9003,250,13.187,38.4358
-3.6217,35.9003,251,13.1885,38.4353
-3.6217,35.9003,252,13.185,38.4363
-3.6217,35.9003,253,13.1838,38.4384
-3.6217,35.9003,254,13.1846,38.4386
-3.6217,35.9003,255,13.1831,38.4393
-3.6217,35.9003,256,13.1832,38.4393
-3.6217,35.9003,256.9,13.1831,38.4386
-3.6217,35.9003,257.9,13.1826,38.4389
-3.6217,35.9003,258.9,13.1826,38.4389
-3.6217,35.9003,259.9,13.1816,38.4396
-3.6217,35.9003,260.9,13.1794,38.4419
-3.6217,35.9003,261.9,13.1781,38.4431
-3.6217,35.9003,262.9,13.1756,38.4423
-3.6217,35.9003,263.9,13.174,38.4443
-3.6217,35.9003,264.9,13.175,38.4449
-3.6217,35.9003,265.9,13.1758,38.4455
-3.6217,35.9003,266.9,13.1751,38.4447
-3.6217,35.9003,267.9,13.1712,38.4442
-3.6217,35.9003,268.8,13.1671,38.4447
-3.6217,35.9003,269.8,13.1674,38.4442
-3.6217,35.9003,270.8,13.1664,38.4452
-3.6217,35.9003,271.8,13.165,38.4458
-3.6217,35.9003,272.8,13.1648,38.4453
-3.6217,35.9003,273.8,13.163,38.4471
-3.6217,35.9003,274.8,13.1616,38.4463
-3.6217,35.9003,275.8,13.1606,38.4481
-3.6217,35.9003,276.8,13.1604,38.4484
-3.6217,35.9003,277.8,13.1577,38.4488
-3.6217,35.9003,278.8,13.1563,38.4488
-3.6217,35.9003,279.8,13.155,38.4489
-3.6217,35.9003,280.7,13.1517,38.4493
-3.6217,35.9003,281.7,13.153,38.4502
-3.6217,35.9003,282.7,13.1523,38.4523
-3.6217,35.9003,283.7,13.1515,38.4526
-3.6217,35.9003,284.7,13.1509,38.4527
-3.6217,35.9003,285.7,13.1499,38.454
-3.6217,35.9003,286.7,13.1495,38.4554
-3.6217,35.9003,287.7,13.15,38.4552
-3.6217,35.9003,288.7,13.1502,38.4556
-3.6217,35.9003,289.7,13.1507,38.4552
-3.6217,35.9003,290.7,13.1506,38.4555
-3.6217,35.9003,291.6,13.1511,38.4552
-3.6217,35.9003,292.6,13.1511,38.4559
-3.6217,35.9003,293.6,13.1515,38.4561
-3.6217,35.9003,294.6,13.1518,38.4581
-3.6217,35.9003,295.6,13.1526,38.46
-3.6217,35.9003,296.6,13.1523,38.4598
-3.6217,35.9003,297.6,13.1512,38.4595
-3.6217,35.9003,298.6,13.1498,38.4588
-3.6217,35.9003,299.6,13.1488,38.4589
-3.6217,35.9003,300.6,13.1488,38.4593
-3.6217,35.9003,301.6,13.1479,38.4602
-3.6217,35.9003,302.6,13.1488,38.4601
-3.6217,35.9003,303.5,13.1497,38.4609
-3.6217,35.9003,304.5,13.15,38.4611
-3.6217,35.9003,305.5,13.1499,38.4607
-3.6217,35.9003,306.5,13.1503,38.4618
-3.6217,35.9003,307.5,13.1506,38.4614
-3.6217,35.9003,308.5,13.1521,38.4631
-3.6217,35.9003,309.5,13.1548,38.4639
-3.6217,35.9003,310.5,13.1548,38.4649
-3.6217,35.9003,311.5,13.1546,38.4636
-3.6217,35.9003,312.5,13.1523,38.4625
-3.6217,35.9003,313.5,13.1505,38.4633
-3.6217,35.9003,314.4,13.1485,38.4627
-3.6217,35.9003,315.4,13.1456,38.4632
-3.6217,35.9003,316.4,13.1456,38.4625
-3.6217,35.9003,317.4,13.1434,38.4628
-3.6217,35.9003,318.4,13.1399,38.4624
-3.6217,35.9003,319.4,13.1366,38.4633
-3.6217,35.9003,320.4,13.135,38.4623
-3.6217,35.9003,321.4,13.1329,38.4638
-3.6217,35.9003,322.4,13.1317,38.4639
-3.6217,35.9003,323.4,13.1326,38.464
-3.6217,35.9003,324.4,13.1327,38.4645
-3.6217,35.9003,325.3,13.1313,38.4644
-3.6217,35.9003,326.3,13.1299,38.4645
-3.6217,35.9003,327.3,13.1281,38.4652
-3.6217,35.9003,328.3,13.1281,38.466
-3.6217,35.9003,329.3,13.1281,38.4644
-3.6217,35.9003,330.3,13.125,38.46
-3.6217,35.9003,331.3,13.1189,38.4659
-3.6217,35.9003,332.3,13.1176,38.4666
-3.6217,35.9003,333.3,13.1176,38.4682
-3.6217,35.9003,334.3,13.1201,38.4686
-3.6217,35.9003,335.3,13.1241,38.4714
-3.6217,35.9003,336.3,13.1278,38.4722
-3.6217,35.9003,337.2,13.1279,38.4717
-3.6217,35.9003,338.2,13.1279,38.4712
-3.6217,35.9003,339.2,13.1273,38.4704
-3.6217,35.9003,340.2,13.1252,38.4713
-3.6217,35.9003,341.2,13.1235,38.4708
-3.6217,35.9003,342.2,13.1213,38.4711
-3.6217,35.9003,343.2,13.1202,38.4709
-3.6217,35.9003,344.2,13.1198,38.4717
-3.6217,35.9003,345.2,13.1199,38.4715
-3.6217,35.9003,346.2,13.1193,38.4724
-3.6217,35.9003,347.2,13.1205,38.4733
-3.6217,35.9003,348.1,13.1216,38.474
-3.6217,35.9003,349.1,13.125,38.4747
-3.6217,35.9003,350.1,13.1305,38.4773
-3.6217,35.9003,351.1,13.131,38.4767
-3.6217,35.9003,352.1,13.1295,38.4767
-3.6217,35.9003,353.1,13.1286,38.4761
-3.6217,35.9003,354.1,13.1268,38.4761
-3.6217,35.9003,355.1,13.1247,38.476
-3.6217,35.9003,356.1,13.1237,38.4764
-3.6217,35.9003,357.1,13.1309,38.48
-3.6217,35.9003,358.1,13.1391,38.4827
-3.6217,35.9003,359,13.1358,38.4816
-3.6217,35.9003,360,13.1367,38.4813
-3.6217,35.9003,361,13.1368,38.4809
-3.6217,35.9003,362,13.1352,38.4807
-3.6217,35.9003,363,13.1328,38.4799
-3.6217,35.9003,364,13.1311,38.4803
-3.6217,35.9003,365,13.1304,38.4811
-3.6217,35.9003,366,13.1317,38.4815
-3.6217,35.9003,367,13.1384,38.4838
-3.6217,35.9003,368,13.1533,38.4885
-3.6217,35.9003,369,13.159,38.4909
-3.6217,35.9003,369.9,13.1732,38.4946
-3.6217,35.9003,370.9,13.1723,38.4954
-3.6217,35.9003,371.9,13.1726,38.4943
-3.6217,35.9003,372.9,13.1741,38.4949
-3.6217,35.9003,373.9,13.1726,38.4949
-3.6217,35.9003,374.9,13.1722,38.4943
-3.6217,35.9003,375.9,13.1722,38.4952
-3.6217,35.9003,376.9,13.1732,38.4946
-3.6217,35.9003,377.9,13.1746,38.4956
-3.6217,35.9003,378.9,13.1749,38.4958
-3.6217,35.9003,379.9,13.1773,38.4965
-3.6217,35.9003,380.8,13.1792,38.4987
-3.6217,35.9003,381.8,13.1847,38.4987
-3.6217,35.9003,382.8,13.184,38.4996
-3.6217,35.9003,383.8,13.1895,38.5019
-3.6217,35.9003,384.8,13.1988,38.5046
-3.6217,35.9003,385.8,13.1973,38.504
-3.6217,35.9003,386.8,13.2005,38.5047
-3.6217,35.9003,387.8,13.2017,38.5064
-3.6217,35.9003,388.8,13.203,38.5065
-3.6217,35.9003,389.8,13.204,38.5075
-3.6217,35.9003,390.8,13.2046,38.508
-3.6217,35.9003,391.7,13.2044,38.5079
-3.6217,35.9003,392.7,13.2034,38.5078
-3.6217,35.9003,393.7,13.2023,38.507
-3.6217,35.9003,394.7,13.1999,38.5066
-3.6217,35.9003,395.7,13.1993,38.5068
-3.6217,35.9003,396.7,13.1973,38.5066
-3.6217,35.9003,397.7,13.1981,38.5071
-3.6217,35.9003,398.7,13.2009,38.5085
-3.6217,35.9003,399.7,13.2039,38.5103
-3.6217,35.9003,400.7,13.2058,38.511
-3.6217,35.9003,401.7,13.2062,38.5103
-3.6217,35.9003,402.6,13.208,38.5108
-3.6228,35.8017,5,22.2169,36.5555
-3.6228,35.8017,6,22.207,36.5517
-3.6228,35.8017,6.9,22.1829,36.5511
-3.6228,35.8017,7.9,22.1663,36.5516
-3.6228,35.8017,8.9,22.136,36.5407
-3.6228,35.8017,9.9,21.8154,36.4833
-3.6228,35.8017,10.9,21.3418,36.4148
-3.6228,35.8017,11.9,20.7363,36.4141
-3.6228,35.8017,12.9,20.117,36.3693
-3.6228,35.8017,13.9,19.8361,36.3048
-3.6228,35.8017,14.9,19.1471,36.3495
-3.6228,35.8017,15.9,18.9659,36.3351
-3.6228,35.8017,16.9,18.8487,36.3592
-3.6228,35.8017,17.9,18.8522,36.3516
-3.6228,35.8017,18.9,18.7394,36.3467
-3.6228,35.8017,19.9,18.7318,36.3465
-3.6228,35.8017,20.8,18.7145,36.3333
-3.6228,35.8017,21.8,18.6628,36.3198
-3.6228,35.8017,22.8,18.6291,36.3325
-3.6228,35.8017,23.8,18.6191,36.3234
-3.6228,35.8017,24.8,18.5842,36.321
-3.6228,35.8017,25.8,18.5269,36.301
-3.6228,35.8017,26.8,18.426,36.2907
-3.6228,35.8017,27.8,18.3876,36.3016
-3.6228,35.8017,28.8,18.2964,36.309
-3.6228,35.8017,29.8,18.0537,36.3119
-3.6228,35.8017,30.8,17.8145,36.321
-3.6228,35.8017,31.8,17.7828,36.334
-3.6228,35.8017,32.8,17.6141,36.3085
-3.6228,35.8017,33.7,17.5498,36.308
-3.6228,35.8017,34.7,17.4358,36.3027
-3.6228,35.8017,35.7,17.2819,36.2938
-3.6228,35.8017,36.7,17.1479,36.3013
-3.6228,35.8017,37.7,17.0435,36.3024
-3.6228,35.8017,38.7,16.9915,36.3013
-3.6228,35.8017,39.7,16.9695,36.2984
-3.6228,35.8017,40.7,16.8931,36.3069
-3.6228,35.8017,41.7,16.8739,36.3031
-3.6228,35.8017,42.7,16.8093,36.3141
-3.6228,35.8017,43.7,16.7645,36.3104
-3.6228,35.8017,44.7,16.712,36.3196
-3.6228,35.8017,45.7,16.6644,36.3149
-3.6228,35.8017,46.7,16.559,36.313
-3.6228,35.8017,47.6,16.5745,36.3183
-3.6228,35.8017,48.6,16.4825,36.383
-3.6228,35.8017,49.6,16.5668,36.4003
-3.6228,35.8017,50.6,16.5676,36.4018
-3.6228,35.8017,51.6,16.57,36.4222
-3.6228,35.8017,52.6,16.5001,36.4005
-3.6228,35.8017,53.6,16.3649,36.3801
-3.6228,35.8017,54.6,16.2723,36.3846
-3.6228,35.8017,55.6,16.2009,36.4148
-3.6228,35.8017,56.6,16.0972,36.4456
-3.6228,35.8017,57.6,15.9911,36.4554
-3.6228,35.8017,58.6,15.975,36.4719
-3.6228,35.8017,59.6,15.9476,36.4775
-3.6228,35.8017,60.5,15.9232,36.4791
-3.6228,35.8017,61.5,15.8737,36.4888
-3.6228,35.8017,62.5,15.799,36.4997
-3.6228,35.8017,63.5,15.7,36.526
-3.6228,35.8017,64.5,15.6889,36.5291
-3.6228,35.8017,65.5,15.6587,36.5325
-3.6228,35.8017,66.5,15.5652,36.5579
-3.6228,35.8017,67.5,15.5248,36.5785
-3.6228,35.8017,68.5,15.5073,36.5847
-3.6228,35.8017,69.5,15.4374,36.6084
-3.6228,35.8017,70.5,15.3805,36.602
-3.6228,35.8017,71.5,15.2464,36.6159
-3.6228,35.8017,72.5,15.1185,36.6411
-3.6228,35.8017,73.4,15.1813,36.6909
-3.6228,35.8017,74.4,15.1755,36.6969
-3.6228,35.8017,75.4,15.1093,36.7155
-3.6228,35.8017,76.4,15.0713,36.7366
-3.6228,35.8017,77.4,15.0192,36.7795
-3.6228,35.8017,78.4,14.9112,36.8146
-3.6228,35.8017,79.4,14.873,36.8222
-3.6228,35.8017,80.4,14.8382,36.8362
-3.6228,35.8017,81.4,14.7353,36.8905
-3.6228,35.8017,82.4,14.7042,36.9298
-3.6228,35.8017,83.4,14.6168,36.9881
-3.6228,35.8017,84.4,14.6044,36.9951
-3.6228,35.8017,85.4,14.5668,37.0135
-3.6228,35.8017,86.3,14.5661,37.018
-3.6228,35.8017,87.3,14.5449,37.0373
-3.6228,35.8017,88.3,14.5377,37.0489
-3.6228,35.8017,89.3,14.5311,37.0637
-3.6228,35.8017,90.3,14.5185,37.0789
-3.6228,35.8017,91.3,14.5084,37.0866
-3.6228,35.8017,92.3,14.4935,37.1002
-3.6228,35.8017,93.3,14.4866,37.1083
-3.6228,35.8017,94.3,14.4683,37.1294
-3.6228,35.8017,95.3,14.4338,37.1796
-3.6228,35.8017,96.3,14.4053,37.2062
-3.6228,35.8017,97.3,14.3954,37.2138
-3.6228,35.8017,98.3,14.3919,37.2134
-3.6228,35.8017,99.2,14.3755,37.2226
-3.6228,35.8017,100.2,14.3413,37.2396
-3.6228,35.8017,101.2,14.2976,37.2642
-3.6228,35.8017,102.2,14.3071,37.2634
-3.6228,35.8017,103.2,14.2493,37.3098
-3.6228,35.8017,104.2,14.2189,37.3471
-3.6228,35.8017,105.2,14.183,37.3802
-3.6228,35.8017,106.2,14.1213,37.4495
-3.6228,35.8017,107.2,14.0964,37.4767
-3.6228,35.8017,108.2,14.0809,37.494
-3.6228,35.8017,109.2,14.071,37.5056
-3.6228,35.8017,110.2,14.0468,37.5336
-3.6228,35.8017,111.2,14.011,37.5724
-3.6228,35.8017,112.1,14.0063,37.576
-3.6228,35.8017,113.1,13.9637,37.6184
-3.6228,35.8017,114.1,13.9544,37.6334
-3.6228,35.8017,115.1,13.9375,37.6558
-3.6228,35.8017,116.1,13.8961,37.7041
-3.6228,35.8017,117.1,13.9049,37.6952
-3.6228,35.8017,118.1,13.8851,37.7173
-3.6228,35.8017,119.1,13.8752,37.7307
-3.6228,35.8017,120.1,13.8574,37.754
-3.6228,35.8017,121.1,13.8195,37.7963
-3.6228,35.8017,122.1,13.7774,37.839
-3.6228,35.8017,123.1,13.7734,37.8433
-3.6228,35.8017,124.1,13.7223,37.8881
-3.6228,35.8017,125,13.7119,37.9001
-3.6228,35.8017,126,13.7059,37.9113
-3.6228,35.8017,127,13.701,37.9254
-3.6228,35.8017,128,13.7015,37.94
-3.6228,35.8017,129,13.6979,37.9531
-3.6228,35.8017,130,13.6979,37.9608
-3.6228,35.8017,131,13.6975,37.9634
-3.6228,35.8017,132,13.6949,37.967
-3.6228,35.8017,133,13.6879,37.9735
-3.6228,35.8017,134,13.6829,37.9778
-3.6228,35.8017,135,13.6713,37.9889
-3.6228,35.8017,136,13.6655,37.9966
-3.6228,35.8017,136.9,13.6542,38.0072
-3.6228,35.8017,137.9,13.6343,38.0268
-3.6228,35.8017,138.9,13.6277,38.0328
-3.6228,35.8017,139.9,13.6211,38.0388
-3.6228,35.8017,140.9,13.5905,38.0664
-3.6228,35.8017,141.9,13.5626,38.0921
-3.6228,35.8017,142.9,13.549,38.1026
-3.6228,35.8017,143.9,13.5452,38.1052
-3.6228,35.8017,144.9,13.5423,38.1073
-3.6228,35.8017,145.9,13.5415,38.1081
-3.6228,35.8017,146.9,13.5387,38.1108
-3.6228,35.8017,147.9,13.5389,38.1113
-3.6228,35.8017,148.9,13.5236,38.1231
-3.6228,35.8017,149.8,13.5183,38.1284
-3.6228,35.8017,150.8,13.5076,38.1385
-3.6228,35.8017,151.8,13.4802,38.1611
-3.6228,35.8017,152.8,13.4697,38.1699
-3.6228,35.8017,153.8,13.4647,38.1734
-3.6228,35.8017,154.8,13.4596,38.177
-3.6228,35.8017,155.8,13.4569,38.1802
-3.6228,35.8017,156.8,13.4539,38.1804
-3.6228,35.8017,157.8,13.4281,38.1974
-3.6228,35.8017,158.8,13.4237,38.2046
-3.6228,35.8017,159.8,13.4181,38.2097
-3.6228,35.8017,160.8,13.3951,38.2278
-3.6228,35.8017,161.7,13.3937,38.2299
-3.6228,35.8017,162.7,13.3958,38.2289
-3.6228,35.8017,163.7,13.3794,38.2418
-3.6228,35.8017,164.7,13.3792,38.2429
-3.6228,35.8017,165.7,13.3743,38.2463
-3.6228,35.8017,166.7,13.374,38.2468
-3.6228,35.8017,167.7,13.3731,38.2472
-3.6228,35.8017,168.7,13.3688,38.2525
-3.6228,35.8017,169.7,13.3626,38.2582
-3.6228,35.8017,170.7,13.3562,38.2636
-3.6228,35.8017,171.7,13.3531,38.2662
-3.6228,35.8017,172.7,13.3509,38.2684
-3.6228,35.8017,173.7,13.3502,38.2683
-3.6228,35.8017,174.6,13.3493,38.268
-3.6228,35.8017,175.6,13.347,38.271
-3.6228,35.8017,176.6,13.3409,38.274
-3.6228,35.8017,177.6,13.3304,38.2814
-3.6228,35.8017,178.6,13.3239,38.2901
-3.6228,35.8017,179.6,13.3183,38.2934
-3.6228,35.8017,180.6,13.3094,38.3004
-3.6228,35.8017,181.6,13.3058,38.304
-3.6228,35.8017,182.6,13.3024,38.3073
-3.6228,35.8017,183.6,13.2965,38.3119
-3.6228,35.8017,184.6,13.2933,38.314
-3.6228,35.8017,185.6,13.2922,38.3165
-3.6228,35.8017,186.5,13.2895,38.3181
-3.6228,35.8017,187.5,13.2864,38.3234
-3.6228,35.8017,188.5,13.2838,38.329
-3.6228,35.8017,189.5,13.2793,38.3337
-3.6228,35.8017,190.5,13.275,38.3362
-3.6228,35.8017,191.5,13.2729,38.3372
-3.6228,35.8017,192.5,13.2674,38.3388
-3.6228,35.8017,193.5,13.2654,38.3403
-3.6228,35.8017,194.5,13.2635,38.342
-3.6228,35.8017,195.5,13.2582,38.3457
-3.6228,35.8017,196.5,13.2527,38.3536
-3.6228,35.8017,197.5,13.251,38.3554
-3.6228,35.8017,198.4,13.2486,38.3572
-3.6228,35.8017,199.4,13.2465,38.3596
-3.6228,35.8017,200.4,13.2449,38.3631
-3.6228,35.8017,201.4,13.2416,38.3702
-3.6228,35.8017,202.4,13.2394,38.3756
-3.6228,35.8017,203.4,13.2384,38.3777
-3.6228,35.8017,204.4,13.237,38.3802
-3.6228,35.8017,205.4,13.234,38.3842
-3.6228,35.8017,206.4,13.2306,38.3878
-3.6228,35.8017,207.4,13.2305,38.3887
-3.6228,35.8017,208.4,13.2293,38.3899
-3.6228,35.8017,209.4,13.2285,38.3911
-3.6228,35.8017,210.3,13.2281,38.3921
-3.6228,35.8017,211.3,13.2266,38.394
-3.6228,35.8017,212.3,13.2253,38.3955
-3.6228,35.8017,213.3,13.2247,38.3961
-3.6228,35.8017,214.3,13.2214,38.4007
-3.6228,35.8017,215.3,13.2222,38.4014
-3.6228,35.8017,216.3,13.2212,38.4027
-3.6228,35.8017,217.3,13.2215,38.4025
-3.6228,35.8017,218.3,13.2223,38.4034
-3.6228,35.8017,219.3,13.2212,38.4045
-3.6228,35.8017,220.3,13.2205,38.4059
-3.6228,35.8017,221.3,13.2183,38.4087
-3.6228,35.8017,222.2,13.2175,38.4096
-3.6228,35.8017,223.2,13.2175,38.4099
-3.6228,35.8017,224.2,13.2175,38.4102
-3.6228,35.8017,225.2,13.2159,38.4119
-3.6228,35.8017,226.2,13.2154,38.4131
-3.6228,35.8017,227.2,13.2151,38.414
-3.6228,35.8017,228.2,13.214,38.4167
-3.6228,35.8017,229.2,13.2138,38.4171
-3.6228,35.8017,230.2,13.2138,38.4177
-3.6228,35.8017,231.2,13.2136,38.4181
-3.6228,35.8017,232.2,13.2136,38.4187
-3.6228,35.8017,233.2,13.2138,38.4183
-3.6228,35.8017,234.1,13.2138,38.4191
-3.6228,35.8017,235.1,13.2129,38.4222
-3.6228,35.8017,236.1,13.2123,38.4246
-3.6228,35.8017,237.1,13.2124,38.4249
-3.6228,35.8017,238.1,13.2125,38.4255
-3.6228,35.8017,239.1,13.2127,38.4254
-3.6228,35.8017,240.1,13.2127,38.4262
-3.6228,35.8017,241.1,13.2128,38.427
-3.6228,35.8017,242.1,13.213,38.4299
-3.6228,35.8017,243.1,13.2131,38.4307
-3.6228,35.8017,244.1,13.2133,38.4312
-3.6228,35.8017,245.1,13.2136,38.4318
-3.6228,35.8017,246,13.2138,38.4319
-3.6228,35.8017,247,13.214,38.4328
-3.6228,35.8017,248,13.2142,38.4338
-3.6228,35.8017,249,13.2143,38.4341
-3.6228,35.8017,250,13.2148,38.434
-3.6228,35.8017,251,13.2151,38.4353
-3.6228,35.8017,252,13.2153,38.4357
-3.6228,35.8017,253,13.2155,38.4358
-3.6228,35.8017,254,13.2159,38.4361
-3.6228,35.8017,255,13.2162,38.4364
-3.6228,35.8017,256,13.2163,38.4367
-3.6228,35.8017,257,13.2168,38.4353
-3.6228,35.8017,257.9,13.2169,38.4349
-3.6228,35.8017,258.9,13.2173,38.4381
-3.6228,35.8017,259.9,13.2175,38.4383
-3.6228,35.8017,260.9,13.2182,38.441
-3.6228,35.8017,261.9,13.2191,38.4412
-3.6228,35.8017,262.9,13.2202,38.443
-3.6228,35.8017,263.9,13.2211,38.4439
-3.6228,35.8017,264.9,13.2224,38.4445
-3.6228,35.8017,265.9,13.2246,38.4464
-3.6228,35.8017,266.9,13.2278,38.4496
-3.6228,35.8017,267.9,13.2284,38.4493
-3.6228,35.8017,268.8,13.2293,38.4474
-3.6228,35.8017,269.8,13.2305,38.4481
-3.6228,35.8017,270.8,13.2308,38.4501
-3.6228,35.8017,271.8,13.2317,38.4498
-3.6228,35.8017,272.8,13.2322,38.4505
-3.6228,35.8017,273.8,13.233,38.4539
-3.6228,35.8017,274.8,13.2352,38.4567
-3.6228,35.8017,275.8,13.2359,38.4589
-3.6228,35.8017,276.8,13.2357,38.4602
-3.6228,35.8017,277.8,13.2364,38.4603
-3.6228,35.8017,278.8,13.2379,38.4625
-3.6228,35.8017,279.8,13.2384,38.4621
-3.6228,35.8017,280.7,13.2383,38.4611
-3.6228,35.8017,281.7,13.2374,38.4636
-3.6228,35.8017,282.7,13.2362,38.4638
-3.6228,35.8017,283.7,13.2341,38.4639
-3.6228,35.8017,284.7,13.2334,38.4635
-3.6228,35.8017,285.7,13.2306,38.4626
-3.6228,35.8017,286.7,13.2305,38.4657
-3.6228,35.8017,287.7,13.2299,38.467
-3.6228,35.8017,288.7,13.2276,38.4668
-3.6228,35.8017,289.7,13.2255,38.4671
-3.6228,35.8017,290.7,13.2248,38.4694
-3.6228,35.8017,291.6,13.2269,38.4713
-3.6228,35.8017,292.6,13.2295,38.4728
-3.6228,35.8017,293.6,13.2282,38.4732
